"data_id","age","language","form","birth_order","ethnicity","sex","zygosity","original_id","norming","longitudinal","source_name","mom_ed","measure","vocab","cross_sectional","demo","n","demo_label"
133815,16,"English (American)","WS",NA,NA,"Female",NA,"E0206",FALSE,TRUE,"Thal",NA,"production",86,TRUE,"All Data",4867,"All Data (n = 4867)"
133816,16,"English (American)","WS",NA,NA,"Male",NA,"E0209",FALSE,TRUE,"Thal",NA,"production",42,TRUE,"All Data",4867,"All Data (n = 4867)"
133817,16,"English (American)","WS",NA,NA,"Male",NA,"E0210",FALSE,TRUE,"Thal",NA,"production",6,TRUE,"All Data",4867,"All Data (n = 4867)"
133818,16,"English (American)","WS",NA,NA,"Female",NA,"E0211",FALSE,TRUE,"Thal",NA,"production",8,TRUE,"All Data",4867,"All Data (n = 4867)"
133819,16,"English (American)","WS",NA,NA,"Female",NA,"E0212",FALSE,TRUE,"Thal",NA,"production",8,TRUE,"All Data",4867,"All Data (n = 4867)"
133820,16,"English (American)","WS",NA,NA,"Female",NA,"E0213",FALSE,TRUE,"Thal",NA,"production",23,TRUE,"All Data",4867,"All Data (n = 4867)"
133821,16,"English (American)","WS",NA,NA,"Female",NA,"E0216",FALSE,TRUE,"Thal",NA,"production",170,TRUE,"All Data",4867,"All Data (n = 4867)"
133822,16,"English (American)","WS",NA,NA,"Male",NA,"E0217",FALSE,TRUE,"Thal",NA,"production",11,TRUE,"All Data",4867,"All Data (n = 4867)"
133823,16,"English (American)","WS",NA,NA,"Female",NA,"E0218",FALSE,TRUE,"Thal",NA,"production",180,TRUE,"All Data",4867,"All Data (n = 4867)"
133824,16,"English (American)","WS",NA,NA,"Female",NA,"E0219",FALSE,TRUE,"Thal",NA,"production",83,TRUE,"All Data",4867,"All Data (n = 4867)"
133825,16,"English (American)","WS",NA,NA,"Female",NA,"E0220",FALSE,TRUE,"Thal",NA,"production",167,TRUE,"All Data",4867,"All Data (n = 4867)"
133826,16,"English (American)","WS",NA,NA,"Male",NA,"E0222",FALSE,TRUE,"Thal",NA,"production",5,TRUE,"All Data",4867,"All Data (n = 4867)"
133827,16,"English (American)","WS",NA,NA,"Female",NA,"E0225",FALSE,TRUE,"Thal",NA,"production",5,TRUE,"All Data",4867,"All Data (n = 4867)"
133828,16,"English (American)","WS",NA,NA,"Female",NA,"E0226",FALSE,TRUE,"Thal",NA,"production",18,TRUE,"All Data",4867,"All Data (n = 4867)"
133829,16,"English (American)","WS",NA,NA,"Female",NA,"E0227",FALSE,TRUE,"Thal",NA,"production",12,TRUE,"All Data",4867,"All Data (n = 4867)"
133830,16,"English (American)","WS",NA,NA,"Female",NA,"E0229",FALSE,TRUE,"Thal",NA,"production",74,TRUE,"All Data",4867,"All Data (n = 4867)"
133831,16,"English (American)","WS",NA,NA,"Male",NA,"E0230",FALSE,TRUE,"Thal",NA,"production",20,TRUE,"All Data",4867,"All Data (n = 4867)"
133832,16,"English (American)","WS",NA,NA,"Male",NA,"E0231",FALSE,TRUE,"Thal",NA,"production",123,TRUE,"All Data",4867,"All Data (n = 4867)"
133833,16,"English (American)","WS",NA,NA,"Male",NA,"E0232",FALSE,TRUE,"Thal",NA,"production",14,TRUE,"All Data",4867,"All Data (n = 4867)"
133834,16,"English (American)","WS",NA,NA,"Female",NA,"E0236",FALSE,TRUE,"Thal",NA,"production",32,TRUE,"All Data",4867,"All Data (n = 4867)"
133835,16,"English (American)","WS",NA,NA,"Male",NA,"E0242",FALSE,TRUE,"Thal",NA,"production",25,TRUE,"All Data",4867,"All Data (n = 4867)"
133836,16,"English (American)","WS",NA,NA,"Male",NA,"E0245",FALSE,TRUE,"Thal",NA,"production",71,TRUE,"All Data",4867,"All Data (n = 4867)"
133837,16,"English (American)","WS",NA,NA,"Male",NA,"E0246",FALSE,TRUE,"Thal",NA,"production",13,TRUE,"All Data",4867,"All Data (n = 4867)"
133838,16,"English (American)","WS",NA,NA,"Female",NA,"E0248",FALSE,TRUE,"Thal",NA,"production",14,TRUE,"All Data",4867,"All Data (n = 4867)"
133839,16,"English (American)","WS",NA,NA,"Male",NA,"E0250",FALSE,TRUE,"Thal",NA,"production",13,TRUE,"All Data",4867,"All Data (n = 4867)"
133840,16,"English (American)","WS",NA,NA,"Female",NA,"E0251",FALSE,TRUE,"Thal",NA,"production",28,TRUE,"All Data",4867,"All Data (n = 4867)"
133841,16,"English (American)","WS",NA,NA,"Male",NA,"E0252",FALSE,TRUE,"Thal",NA,"production",68,TRUE,"All Data",4867,"All Data (n = 4867)"
133842,16,"English (American)","WS",NA,NA,"Male",NA,"E0253",FALSE,TRUE,"Thal",NA,"production",21,TRUE,"All Data",4867,"All Data (n = 4867)"
133843,17,"English (American)","WS",NA,NA,"Male",NA,"E0255",FALSE,TRUE,"Thal",NA,"production",16,TRUE,"All Data",4867,"All Data (n = 4867)"
133844,16,"English (American)","WS",NA,NA,"Male",NA,"E0258",FALSE,TRUE,"Thal",NA,"production",26,TRUE,"All Data",4867,"All Data (n = 4867)"
133845,16,"English (American)","WS",NA,NA,"Female",NA,"E0262",FALSE,TRUE,"Thal",NA,"production",18,TRUE,"All Data",4867,"All Data (n = 4867)"
133846,16,"English (American)","WS",NA,NA,"Female",NA,"E0264",FALSE,TRUE,"Thal",NA,"production",48,TRUE,"All Data",4867,"All Data (n = 4867)"
133847,16,"English (American)","WS",NA,NA,"Female",NA,"E0266",FALSE,TRUE,"Thal",NA,"production",33,TRUE,"All Data",4867,"All Data (n = 4867)"
133848,16,"English (American)","WS",NA,NA,"Female",NA,"E0267",FALSE,TRUE,"Thal",NA,"production",16,TRUE,"All Data",4867,"All Data (n = 4867)"
133849,16,"English (American)","WS",NA,NA,"Male",NA,"E0269",FALSE,TRUE,"Thal",NA,"production",74,TRUE,"All Data",4867,"All Data (n = 4867)"
133850,16,"English (American)","WS",NA,NA,"Female",NA,"E0270",FALSE,TRUE,"Thal",NA,"production",83,TRUE,"All Data",4867,"All Data (n = 4867)"
133851,16,"English (American)","WS",NA,NA,"Male",NA,"E0273",FALSE,TRUE,"Thal",NA,"production",68,TRUE,"All Data",4867,"All Data (n = 4867)"
133852,16,"English (American)","WS",NA,NA,"Female",NA,"E0275",FALSE,TRUE,"Thal",NA,"production",6,TRUE,"All Data",4867,"All Data (n = 4867)"
133853,16,"English (American)","WS",NA,NA,"Female",NA,"E0276",FALSE,TRUE,"Thal",NA,"production",11,TRUE,"All Data",4867,"All Data (n = 4867)"
133854,16,"English (American)","WS",NA,NA,"Female",NA,"E0277",FALSE,TRUE,"Thal",NA,"production",64,TRUE,"All Data",4867,"All Data (n = 4867)"
133855,16,"English (American)","WS",NA,NA,"Male",NA,"E0279",FALSE,TRUE,"Thal",NA,"production",14,TRUE,"All Data",4867,"All Data (n = 4867)"
133856,16,"English (American)","WS",NA,NA,"Male",NA,"E0281",FALSE,TRUE,"Thal",NA,"production",60,TRUE,"All Data",4867,"All Data (n = 4867)"
133857,16,"English (American)","WS",NA,NA,"Male",NA,"E0282",FALSE,TRUE,"Thal",NA,"production",44,TRUE,"All Data",4867,"All Data (n = 4867)"
133858,16,"English (American)","WS",NA,NA,"Male",NA,"E0283",FALSE,TRUE,"Thal",NA,"production",32,TRUE,"All Data",4867,"All Data (n = 4867)"
133859,16,"English (American)","WS",NA,NA,"Male",NA,"E0286",FALSE,TRUE,"Thal",NA,"production",14,TRUE,"All Data",4867,"All Data (n = 4867)"
133860,16,"English (American)","WS",NA,NA,"Male",NA,"E0287",FALSE,TRUE,"Thal",NA,"production",86,TRUE,"All Data",4867,"All Data (n = 4867)"
133861,16,"English (American)","WS",NA,NA,"Male",NA,"E0291",FALSE,TRUE,"Thal",NA,"production",27,TRUE,"All Data",4867,"All Data (n = 4867)"
133862,16,"English (American)","WS",NA,NA,"Male",NA,"E0295",FALSE,TRUE,"Thal",NA,"production",45,TRUE,"All Data",4867,"All Data (n = 4867)"
133863,16,"English (American)","WS",NA,NA,"Male",NA,"E0296",FALSE,TRUE,"Thal",NA,"production",83,TRUE,"All Data",4867,"All Data (n = 4867)"
133864,16,"English (American)","WS",NA,NA,"Male",NA,"E0297",FALSE,TRUE,"Thal",NA,"production",54,TRUE,"All Data",4867,"All Data (n = 4867)"
133865,16,"English (American)","WS",NA,NA,"Female",NA,"E0299",FALSE,TRUE,"Thal",NA,"production",15,TRUE,"All Data",4867,"All Data (n = 4867)"
133866,16,"English (American)","WS",NA,NA,"Female",NA,"E0300",FALSE,TRUE,"Thal",NA,"production",42,TRUE,"All Data",4867,"All Data (n = 4867)"
133867,16,"English (American)","WS",NA,NA,"Male",NA,"E0301",FALSE,TRUE,"Thal",NA,"production",17,TRUE,"All Data",4867,"All Data (n = 4867)"
133868,16,"English (American)","WS",NA,NA,"Male",NA,"E0302",FALSE,TRUE,"Thal",NA,"production",23,TRUE,"All Data",4867,"All Data (n = 4867)"
133869,16,"English (American)","WS",NA,NA,"Female",NA,"E0307",FALSE,TRUE,"Thal",NA,"production",48,TRUE,"All Data",4867,"All Data (n = 4867)"
133870,16,"English (American)","WS",NA,NA,"Female",NA,"E0309",FALSE,TRUE,"Thal",NA,"production",33,TRUE,"All Data",4867,"All Data (n = 4867)"
133871,16,"English (American)","WS",NA,NA,"Male",NA,"E0310",FALSE,TRUE,"Thal",NA,"production",54,TRUE,"All Data",4867,"All Data (n = 4867)"
133872,16,"English (American)","WS",NA,NA,"Female",NA,"E0311",FALSE,TRUE,"Thal",NA,"production",9,TRUE,"All Data",4867,"All Data (n = 4867)"
133873,16,"English (American)","WS",NA,NA,"Male",NA,"E0312",FALSE,TRUE,"Thal",NA,"production",92,TRUE,"All Data",4867,"All Data (n = 4867)"
133874,16,"English (American)","WS",NA,NA,"Male",NA,"E0313",FALSE,TRUE,"Thal",NA,"production",86,TRUE,"All Data",4867,"All Data (n = 4867)"
133875,16,"English (American)","WS",NA,NA,"Female",NA,"E0314",FALSE,TRUE,"Thal",NA,"production",36,TRUE,"All Data",4867,"All Data (n = 4867)"
133876,16,"English (American)","WS",NA,NA,"Female",NA,"E0315",FALSE,TRUE,"Thal",NA,"production",24,TRUE,"All Data",4867,"All Data (n = 4867)"
133877,16,"English (American)","WS",NA,NA,"Female",NA,"E0317",FALSE,TRUE,"Thal",NA,"production",146,TRUE,"All Data",4867,"All Data (n = 4867)"
133878,16,"English (American)","WS",NA,NA,"Male",NA,"E0320",FALSE,TRUE,"Thal",NA,"production",7,TRUE,"All Data",4867,"All Data (n = 4867)"
133879,16,"English (American)","WS",NA,NA,"Female",NA,"E0321",FALSE,TRUE,"Thal",NA,"production",18,TRUE,"All Data",4867,"All Data (n = 4867)"
133880,16,"English (American)","WS",NA,NA,"Male",NA,"E0322",FALSE,TRUE,"Thal",NA,"production",73,TRUE,"All Data",4867,"All Data (n = 4867)"
133881,16,"English (American)","WS",NA,NA,"Female",NA,"E0324",FALSE,TRUE,"Thal",NA,"production",62,TRUE,"All Data",4867,"All Data (n = 4867)"
133882,16,"English (American)","WS",NA,NA,"Female",NA,"E0325",FALSE,TRUE,"Thal",NA,"production",26,TRUE,"All Data",4867,"All Data (n = 4867)"
133883,16,"English (American)","WS",NA,NA,"Male",NA,"E0326",FALSE,TRUE,"Thal",NA,"production",9,TRUE,"All Data",4867,"All Data (n = 4867)"
133884,16,"English (American)","WS",NA,NA,"Female",NA,"E0327",FALSE,TRUE,"Thal",NA,"production",7,TRUE,"All Data",4867,"All Data (n = 4867)"
133885,16,"English (American)","WS",NA,NA,"Female",NA,"E0332",FALSE,TRUE,"Thal",NA,"production",21,TRUE,"All Data",4867,"All Data (n = 4867)"
133886,16,"English (American)","WS",NA,NA,"Male",NA,"E0336",FALSE,TRUE,"Thal",NA,"production",18,TRUE,"All Data",4867,"All Data (n = 4867)"
133887,16,"English (American)","WS",NA,NA,"Female",NA,"E0337",FALSE,TRUE,"Thal",NA,"production",49,TRUE,"All Data",4867,"All Data (n = 4867)"
133888,16,"English (American)","WS",NA,NA,"Male",NA,"E0340",FALSE,TRUE,"Thal",NA,"production",45,TRUE,"All Data",4867,"All Data (n = 4867)"
133889,16,"English (American)","WS",NA,NA,"Female",NA,"E0341",FALSE,TRUE,"Thal",NA,"production",5,TRUE,"All Data",4867,"All Data (n = 4867)"
133890,16,"English (American)","WS",NA,NA,"Male",NA,"E0342",FALSE,TRUE,"Thal",NA,"production",36,TRUE,"All Data",4867,"All Data (n = 4867)"
133891,16,"English (American)","WS",NA,NA,"Female",NA,"E0343",FALSE,TRUE,"Thal",NA,"production",46,TRUE,"All Data",4867,"All Data (n = 4867)"
133892,16,"English (American)","WS",NA,NA,"Male",NA,"E0344",FALSE,TRUE,"Thal",NA,"production",12,TRUE,"All Data",4867,"All Data (n = 4867)"
133893,16,"English (American)","WS",NA,NA,"Male",NA,"E0348",FALSE,TRUE,"Thal",NA,"production",18,TRUE,"All Data",4867,"All Data (n = 4867)"
133894,16,"English (American)","WS",NA,NA,"Female",NA,"E0351",FALSE,TRUE,"Thal",NA,"production",39,TRUE,"All Data",4867,"All Data (n = 4867)"
133895,16,"English (American)","WS",NA,NA,"Female",NA,"E0352",FALSE,TRUE,"Thal",NA,"production",174,TRUE,"All Data",4867,"All Data (n = 4867)"
133896,16,"English (American)","WS",NA,NA,"Male",NA,"E0353",FALSE,TRUE,"Thal",NA,"production",85,TRUE,"All Data",4867,"All Data (n = 4867)"
133897,16,"English (American)","WS",NA,NA,"Female",NA,"E0356",FALSE,TRUE,"Thal",NA,"production",304,TRUE,"All Data",4867,"All Data (n = 4867)"
133898,16,"English (American)","WS",NA,NA,"Female",NA,"E0357",FALSE,TRUE,"Thal",NA,"production",55,TRUE,"All Data",4867,"All Data (n = 4867)"
133899,16,"English (American)","WS",NA,NA,"Female",NA,"E0358",FALSE,TRUE,"Thal",NA,"production",17,TRUE,"All Data",4867,"All Data (n = 4867)"
133900,16,"English (American)","WS",NA,NA,"Female",NA,"E0359",FALSE,TRUE,"Thal",NA,"production",167,TRUE,"All Data",4867,"All Data (n = 4867)"
133901,16,"English (American)","WS",NA,NA,"Male",NA,"E0360",FALSE,TRUE,"Thal",NA,"production",59,TRUE,"All Data",4867,"All Data (n = 4867)"
133902,16,"English (American)","WS",NA,NA,"Male",NA,"E0361",FALSE,TRUE,"Thal",NA,"production",54,TRUE,"All Data",4867,"All Data (n = 4867)"
133903,16,"English (American)","WS",NA,NA,"Male",NA,"E0365",FALSE,TRUE,"Thal",NA,"production",14,TRUE,"All Data",4867,"All Data (n = 4867)"
133904,16,"English (American)","WS",NA,NA,"Female",NA,"E0368",FALSE,TRUE,"Thal",NA,"production",101,TRUE,"All Data",4867,"All Data (n = 4867)"
133905,16,"English (American)","WS",NA,NA,"Female",NA,"E0370",FALSE,TRUE,"Thal",NA,"production",60,TRUE,"All Data",4867,"All Data (n = 4867)"
133906,16,"English (American)","WS",NA,NA,"Female",NA,"E0371",FALSE,TRUE,"Thal",NA,"production",157,TRUE,"All Data",4867,"All Data (n = 4867)"
133907,16,"English (American)","WS",NA,NA,"Female",NA,"E0375",FALSE,TRUE,"Thal",NA,"production",44,TRUE,"All Data",4867,"All Data (n = 4867)"
133908,16,"English (American)","WS",NA,NA,"Male",NA,"E0376",FALSE,TRUE,"Thal",NA,"production",21,TRUE,"All Data",4867,"All Data (n = 4867)"
133909,16,"English (American)","WS",NA,NA,"Female",NA,"E0378",FALSE,TRUE,"Thal",NA,"production",27,TRUE,"All Data",4867,"All Data (n = 4867)"
133910,16,"English (American)","WS",NA,NA,"Male",NA,"E0380",FALSE,TRUE,"Thal",NA,"production",41,TRUE,"All Data",4867,"All Data (n = 4867)"
133911,16,"English (American)","WS",NA,NA,"Male",NA,"E0382",FALSE,TRUE,"Thal",NA,"production",30,TRUE,"All Data",4867,"All Data (n = 4867)"
133912,16,"English (American)","WS",NA,NA,"Female",NA,"E0383",FALSE,TRUE,"Thal",NA,"production",27,TRUE,"All Data",4867,"All Data (n = 4867)"
133913,16,"English (American)","WS",NA,NA,"Male",NA,"E0385",FALSE,TRUE,"Thal",NA,"production",90,TRUE,"All Data",4867,"All Data (n = 4867)"
133914,16,"English (American)","WS",NA,NA,"Female",NA,"E0387",FALSE,TRUE,"Thal",NA,"production",4,TRUE,"All Data",4867,"All Data (n = 4867)"
133915,16,"English (American)","WS",NA,NA,"Male",NA,"E0388",FALSE,TRUE,"Thal",NA,"production",34,TRUE,"All Data",4867,"All Data (n = 4867)"
133916,16,"English (American)","WS",NA,NA,"Male",NA,"E0389",FALSE,TRUE,"Thal",NA,"production",16,TRUE,"All Data",4867,"All Data (n = 4867)"
133917,16,"English (American)","WS",NA,NA,"Male",NA,"E0391",FALSE,TRUE,"Thal",NA,"production",156,TRUE,"All Data",4867,"All Data (n = 4867)"
133918,16,"English (American)","WS",NA,NA,"Female",NA,"E0392",FALSE,TRUE,"Thal",NA,"production",179,TRUE,"All Data",4867,"All Data (n = 4867)"
133919,16,"English (American)","WS",NA,NA,"Male",NA,"E0393",FALSE,TRUE,"Thal",NA,"production",30,TRUE,"All Data",4867,"All Data (n = 4867)"
133920,16,"English (American)","WS",NA,NA,"Female",NA,"E0396",FALSE,TRUE,"Thal",NA,"production",209,TRUE,"All Data",4867,"All Data (n = 4867)"
133921,16,"English (American)","WS",NA,NA,"Male",NA,"E0397",FALSE,TRUE,"Thal",NA,"production",100,TRUE,"All Data",4867,"All Data (n = 4867)"
133922,16,"English (American)","WS",NA,NA,"Female",NA,"E0398",FALSE,TRUE,"Thal",NA,"production",165,TRUE,"All Data",4867,"All Data (n = 4867)"
133923,16,"English (American)","WS",NA,NA,"Female",NA,"E0399",FALSE,TRUE,"Thal",NA,"production",10,TRUE,"All Data",4867,"All Data (n = 4867)"
133924,16,"English (American)","WS",NA,NA,"Female",NA,"E0400",FALSE,TRUE,"Thal",NA,"production",11,TRUE,"All Data",4867,"All Data (n = 4867)"
133925,16,"English (American)","WS",NA,NA,"Female",NA,"E0401",FALSE,TRUE,"Thal",NA,"production",404,TRUE,"All Data",4867,"All Data (n = 4867)"
133926,16,"English (American)","WS",NA,NA,"Male",NA,"E0403",FALSE,TRUE,"Thal",NA,"production",272,TRUE,"All Data",4867,"All Data (n = 4867)"
133927,16,"English (American)","WS",NA,NA,"Male",NA,"E0404",FALSE,TRUE,"Thal",NA,"production",311,TRUE,"All Data",4867,"All Data (n = 4867)"
133928,16,"English (American)","WS",NA,NA,"Male",NA,"E0405",FALSE,TRUE,"Thal",NA,"production",57,TRUE,"All Data",4867,"All Data (n = 4867)"
133929,16,"English (American)","WS",NA,NA,"Male",NA,"E0407",FALSE,TRUE,"Thal",NA,"production",21,TRUE,"All Data",4867,"All Data (n = 4867)"
133930,16,"English (American)","WS",NA,NA,"Male",NA,"E0408",FALSE,TRUE,"Thal",NA,"production",58,TRUE,"All Data",4867,"All Data (n = 4867)"
133931,16,"English (American)","WS",NA,NA,"Male",NA,"E0409",FALSE,TRUE,"Thal",NA,"production",107,TRUE,"All Data",4867,"All Data (n = 4867)"
133932,16,"English (American)","WS",NA,NA,"Female",NA,"E0412",FALSE,TRUE,"Thal",NA,"production",28,TRUE,"All Data",4867,"All Data (n = 4867)"
133933,16,"English (American)","WS",NA,NA,"Male",NA,"E0413",FALSE,TRUE,"Thal",NA,"production",39,TRUE,"All Data",4867,"All Data (n = 4867)"
133934,16,"English (American)","WS",NA,NA,"Male",NA,"E0415",FALSE,TRUE,"Thal",NA,"production",8,TRUE,"All Data",4867,"All Data (n = 4867)"
133935,16,"English (American)","WS",NA,NA,"Male",NA,"E0416",FALSE,TRUE,"Thal",NA,"production",31,TRUE,"All Data",4867,"All Data (n = 4867)"
133936,16,"English (American)","WS",NA,NA,"Male",NA,"E0419",FALSE,TRUE,"Thal",NA,"production",52,TRUE,"All Data",4867,"All Data (n = 4867)"
133937,16,"English (American)","WS",NA,NA,"Female",NA,"E0422",FALSE,TRUE,"Thal",NA,"production",12,TRUE,"All Data",4867,"All Data (n = 4867)"
133938,16,"English (American)","WS",NA,NA,"Male",NA,"E0423",FALSE,TRUE,"Thal",NA,"production",23,TRUE,"All Data",4867,"All Data (n = 4867)"
133939,16,"English (American)","WS",NA,NA,"Male",NA,"E0425",FALSE,TRUE,"Thal",NA,"production",19,TRUE,"All Data",4867,"All Data (n = 4867)"
133940,16,"English (American)","WS",NA,NA,"Female",NA,"E0428",FALSE,TRUE,"Thal",NA,"production",51,TRUE,"All Data",4867,"All Data (n = 4867)"
133941,16,"English (American)","WS",NA,NA,"Male",NA,"E0429",FALSE,TRUE,"Thal",NA,"production",28,TRUE,"All Data",4867,"All Data (n = 4867)"
133942,16,"English (American)","WS",NA,NA,"Female",NA,"E0430",FALSE,TRUE,"Thal",NA,"production",154,TRUE,"All Data",4867,"All Data (n = 4867)"
133943,16,"English (American)","WS",NA,NA,"Female",NA,"E0432",FALSE,TRUE,"Thal",NA,"production",26,TRUE,"All Data",4867,"All Data (n = 4867)"
133944,16,"English (American)","WS",NA,NA,"Male",NA,"E0433",FALSE,TRUE,"Thal",NA,"production",1,TRUE,"All Data",4867,"All Data (n = 4867)"
133945,16,"English (American)","WS",NA,NA,"Female",NA,"E0434",FALSE,TRUE,"Thal",NA,"production",78,TRUE,"All Data",4867,"All Data (n = 4867)"
133946,16,"English (American)","WS",NA,NA,"Male",NA,"E0435",FALSE,TRUE,"Thal",NA,"production",151,TRUE,"All Data",4867,"All Data (n = 4867)"
133947,16,"English (American)","WS",NA,NA,"Male",NA,"E0436",FALSE,TRUE,"Thal",NA,"production",48,TRUE,"All Data",4867,"All Data (n = 4867)"
133948,16,"English (American)","WS",NA,NA,"Male",NA,"E0437",FALSE,TRUE,"Thal",NA,"production",85,TRUE,"All Data",4867,"All Data (n = 4867)"
133949,16,"English (American)","WS",NA,NA,"Female",NA,"E0439",FALSE,TRUE,"Thal",NA,"production",49,TRUE,"All Data",4867,"All Data (n = 4867)"
133950,16,"English (American)","WS",NA,NA,"Male",NA,"E0440",FALSE,TRUE,"Thal",NA,"production",89,TRUE,"All Data",4867,"All Data (n = 4867)"
133951,16,"English (American)","WS",NA,NA,"Female",NA,"E0441",FALSE,TRUE,"Thal",NA,"production",64,TRUE,"All Data",4867,"All Data (n = 4867)"
133952,16,"English (American)","WS",NA,NA,"Female",NA,"E0445",FALSE,TRUE,"Thal",NA,"production",279,TRUE,"All Data",4867,"All Data (n = 4867)"
133953,16,"English (American)","WS",NA,NA,"Male",NA,"E0446",FALSE,TRUE,"Thal",NA,"production",160,TRUE,"All Data",4867,"All Data (n = 4867)"
133954,16,"English (American)","WS",NA,NA,"Female",NA,"E0448",FALSE,TRUE,"Thal",NA,"production",74,TRUE,"All Data",4867,"All Data (n = 4867)"
133955,16,"English (American)","WS",NA,NA,"Male",NA,"E0451",FALSE,TRUE,"Thal",NA,"production",70,TRUE,"All Data",4867,"All Data (n = 4867)"
133956,16,"English (American)","WS",NA,NA,"Male",NA,"E0452",FALSE,TRUE,"Thal",NA,"production",8,TRUE,"All Data",4867,"All Data (n = 4867)"
133957,16,"English (American)","WS",NA,NA,"Male",NA,"E0454",FALSE,TRUE,"Thal",NA,"production",37,TRUE,"All Data",4867,"All Data (n = 4867)"
133958,16,"English (American)","WS",NA,NA,"Male",NA,"E0457",FALSE,TRUE,"Thal",NA,"production",10,TRUE,"All Data",4867,"All Data (n = 4867)"
133959,16,"English (American)","WS",NA,NA,"Male",NA,"E0458",FALSE,TRUE,"Thal",NA,"production",27,TRUE,"All Data",4867,"All Data (n = 4867)"
133960,16,"English (American)","WS",NA,NA,"Male",NA,"E0462",FALSE,TRUE,"Thal",NA,"production",41,TRUE,"All Data",4867,"All Data (n = 4867)"
133961,16,"English (American)","WS",NA,NA,"Female",NA,"E0463",FALSE,TRUE,"Thal",NA,"production",156,TRUE,"All Data",4867,"All Data (n = 4867)"
133962,16,"English (American)","WS",NA,NA,"Male",NA,"E0469",FALSE,TRUE,"Thal",NA,"production",40,TRUE,"All Data",4867,"All Data (n = 4867)"
133963,16,"English (American)","WS",NA,NA,"Male",NA,"E0471",FALSE,TRUE,"Thal",NA,"production",34,TRUE,"All Data",4867,"All Data (n = 4867)"
133964,16,"English (American)","WS",NA,NA,"Male",NA,"E0472",FALSE,TRUE,"Thal",NA,"production",8,TRUE,"All Data",4867,"All Data (n = 4867)"
133965,16,"English (American)","WS",NA,NA,"Male",NA,"E0473",FALSE,TRUE,"Thal",NA,"production",17,TRUE,"All Data",4867,"All Data (n = 4867)"
133966,16,"English (American)","WS",NA,NA,"Male",NA,"E0474",FALSE,TRUE,"Thal",NA,"production",22,TRUE,"All Data",4867,"All Data (n = 4867)"
133967,16,"English (American)","WS",NA,NA,"Female",NA,"E0475",FALSE,TRUE,"Thal",NA,"production",7,TRUE,"All Data",4867,"All Data (n = 4867)"
133968,16,"English (American)","WS",NA,NA,"Male",NA,"E0476",FALSE,TRUE,"Thal",NA,"production",81,TRUE,"All Data",4867,"All Data (n = 4867)"
133969,16,"English (American)","WS",NA,NA,"Female",NA,"E0483",FALSE,TRUE,"Thal",NA,"production",67,TRUE,"All Data",4867,"All Data (n = 4867)"
133970,16,"English (American)","WS",NA,NA,"Male",NA,"E0484",FALSE,TRUE,"Thal",NA,"production",29,TRUE,"All Data",4867,"All Data (n = 4867)"
133971,16,"English (American)","WS",NA,NA,"Female",NA,"E0485",FALSE,TRUE,"Thal",NA,"production",151,TRUE,"All Data",4867,"All Data (n = 4867)"
133972,16,"English (American)","WS",NA,NA,"Male",NA,"E0487",FALSE,TRUE,"Thal",NA,"production",18,TRUE,"All Data",4867,"All Data (n = 4867)"
133973,16,"English (American)","WS",NA,NA,"Male",NA,"E0494",FALSE,TRUE,"Thal",NA,"production",76,TRUE,"All Data",4867,"All Data (n = 4867)"
133974,16,"English (American)","WS",NA,NA,"Male",NA,"E0495",FALSE,TRUE,"Thal",NA,"production",12,TRUE,"All Data",4867,"All Data (n = 4867)"
133975,16,"English (American)","WS",NA,NA,"Male",NA,"E0496",FALSE,TRUE,"Thal",NA,"production",66,TRUE,"All Data",4867,"All Data (n = 4867)"
133976,16,"English (American)","WS",NA,NA,"Female",NA,"E0498",FALSE,TRUE,"Thal",NA,"production",28,TRUE,"All Data",4867,"All Data (n = 4867)"
133977,16,"English (American)","WS",NA,NA,"Male",NA,"E0500",FALSE,TRUE,"Thal",NA,"production",8,TRUE,"All Data",4867,"All Data (n = 4867)"
133978,16,"English (American)","WS",NA,NA,"Female",NA,"E0501",FALSE,TRUE,"Thal",NA,"production",32,TRUE,"All Data",4867,"All Data (n = 4867)"
133979,16,"English (American)","WS",NA,NA,"Male",NA,"E0503",FALSE,TRUE,"Thal",NA,"production",20,TRUE,"All Data",4867,"All Data (n = 4867)"
133980,16,"English (American)","WS",NA,NA,"Female",NA,"E0504",FALSE,TRUE,"Thal",NA,"production",73,TRUE,"All Data",4867,"All Data (n = 4867)"
133981,16,"English (American)","WS",NA,NA,"Female",NA,"E0505",FALSE,TRUE,"Thal",NA,"production",129,TRUE,"All Data",4867,"All Data (n = 4867)"
133982,16,"English (American)","WS",NA,NA,"Male",NA,"E0507",FALSE,TRUE,"Thal",NA,"production",6,TRUE,"All Data",4867,"All Data (n = 4867)"
133983,16,"English (American)","WS",NA,NA,"Female",NA,"E0508",FALSE,TRUE,"Thal",NA,"production",98,TRUE,"All Data",4867,"All Data (n = 4867)"
133984,16,"English (American)","WS",NA,NA,"Female",NA,"E0509",FALSE,TRUE,"Thal",NA,"production",8,TRUE,"All Data",4867,"All Data (n = 4867)"
133985,16,"English (American)","WS",NA,NA,"Female",NA,"E0510",FALSE,TRUE,"Thal",NA,"production",47,TRUE,"All Data",4867,"All Data (n = 4867)"
